page_id	page_title	article_edits	article_bot_edits	article_bot_editors	article_registered_edits	article_registered_editors	article_anon_edits	article_anon_editors	article_sum_bytes_changed	article_insertion_edits	article_bytes_added	article_removal_edits	article_bytes_removed	talk_edits	talk_bot_edits	talk_bot_editors	talk_registered_edits	talk_registered_editors	talk_anon_edits	talk_anon_editors	talk_sum_bytes_changed	talk_insertion_edits	talk_bytes_added	talk_removal_edits	talk_bytes_removed
39997	1211	2	0	0	1	1	1	1	38	1	19	1	19	0	0	0	1	0	0	0	0	0	0	0	0
39996	1212	3	0	0	1	1	2	2	78	2	60	1	18	0	0	0	1	0	0	0	0	0	0	0	0
39995	1213	2	0	0	1	1	1	1	20	1	10	1	10	0	0	0	1	0	0	0	0	0	0	0	0
36058	1215	1	0	0	0	0	1	1	8	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0
39991	1216	5	0	0	3	3	2	2	70	3	46	2	24	0	0	0	3	0	0	0	0	0	0	0	0
39992	1217	3	0	0	1	1	2	2	75	2	67	1	8	0	0	0	1	0	0	0	0	0	0	0	0
39993	1218	3	0	0	1	1	2	2	192	2	97	1	95	0	0	0	1	0	0	0	0	0	0	0	0
39994	1219	2	0	0	1	1	1	1	64	2	64	0	0	0	0	0	1	0	0	0	0	0	0	0	0
61516	121_BC	1	0	0	1	1	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
36063	1220	2	0	0	0	0	2	2	13	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36440	1220s	1	0	0	0	0	1	1	24	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44877	1220s_BC	2	1	1	1	1	0	0	62	1	7	1	55	0	0	0	1	0	0	0	0	0	0	0	0
36189	1221	12	1	1	8	6	3	3	1264	7	833	5	431	0	0	0	8	0	0	0	0	0	0	0	0
36260	1222	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36065	1224	1	0	0	1	1	0	0	44	1	44	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36261	1225	1	0	0	1	1	0	0	35	0	0	1	35	0	0	0	1	0	0	0	0	0	0	0	0
36066	1226	2	0	0	2	2	0	0	244	2	244	0	0	0	0	0	2	0	0	0	0	0	0	0	0
36262	1227	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
36263	1228	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36067	1229	1	0	0	1	1	0	0	82	1	82	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35375	123	9	0	0	7	4	2	2	1600	4	821	4	779	0	0	0	7	0	0	0	0	0	0	0	0
40064	1230	6	0	0	2	2	4	2	62	4	47	2	15	0	0	0	2	0	0	0	0	0	0	0	0
52160	1230s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40063	1231	2	0	0	0	0	2	2	30	1	15	1	15	0	0	0	0	0	0	0	0	0	0	0	0
40065	1233	1	0	0	1	1	0	0	8	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36069	1234	6	0	0	1	1	5	5	1049	3	519	3	530	0	0	0	1	0	0	0	0	0	0	0	0
40066	1235	3	0	0	1	1	2	2	39	1	19	2	20	0	0	0	1	0	0	0	0	0	0	0	0
40067	1236	2	0	0	0	0	2	2	10	1	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0
36070	1238	1	0	0	0	0	1	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40069	1239	2	0	0	0	0	2	2	8	1	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0
35376	124	4	0	0	4	3	0	0	116	2	58	2	58	0	0	0	4	0	0	0	0	0	0	0	0
42479	1240	2	0	0	0	0	2	2	34	1	17	1	17	0	0	0	0	0	0	0	0	0	0	0	0
45299	1240s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42481	1241	2	0	0	0	0	2	2	38	1	19	1	19	0	0	0	0	0	0	0	0	0	0	0	0
42482	1242	2	0	0	2	2	0	0	10	2	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0
42483	1243	3	0	0	1	1	2	2	18	1	9	1	9	0	0	0	1	0	0	0	0	0	0	0	0
42485	1245	5	0	0	4	2	1	1	87	4	69	1	18	0	0	0	4	0	0	0	0	0	0	0	0
42486	1246	2	0	0	2	2	0	0	13	1	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0
42487	1247	1	0	0	1	1	0	0	9	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36071	1248	3	0	0	1	1	2	2	9	2	5	1	4	0	0	0	1	0	0	0	0	0	0	0	0
42488	1249	2	0	0	2	1	0	0	73	1	15	1	58	0	0	0	2	0	0	0	0	0	0	0	0
34834	125	2	0	0	1	1	1	1	18	1	9	1	9	0	0	0	1	0	0	0	0	0	0	0	0
38708	1250	1	0	0	0	0	1	1	97	1	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36220	1250s	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
45018	1250s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38709	1251	1	0	0	1	1	0	0	25	1	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35325	1252	1	0	0	1	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42489	1253	1	0	0	1	1	0	0	122	0	0	1	122	0	0	0	1	0	0	0	0	0	0	0	0
42491	1255	2	0	0	0	0	2	2	16	1	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0
40499	1256	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
42492	1257	3	0	0	2	2	1	1	205	2	188	1	17	0	0	0	2	0	0	0	0	0	0	0	0
42493	1258	2	0	0	1	1	1	1	122	1	11	1	111	0	0	0	1	0	0	0	0	0	0	0	0
35377	126	2	0	0	1	1	1	1	18	1	9	1	9	0	0	0	1	0	0	0	0	0	0	0	0
42495	1260	1	0	0	1	1	0	0	90	1	90	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36443	1260s	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
45890	1260s_BC	2	1	1	1	1	0	0	87	2	87	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42496	1261	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42499	1264	2	0	0	1	1	1	1	8	1	4	1	4	0	0	0	1	0	0	0	0	0	0	0	0
42500	1265	2	0	0	1	1	1	1	29	2	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42501	1266	2	0	0	0	0	2	2	14	1	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0
42502	1267	2	0	0	0	0	2	2	100	1	50	1	50	0	0	0	0	0	0	0	0	0	0	0	0
42504	1269	5	0	0	2	2	3	2	37	2	35	1	2	0	0	0	2	0	0	0	0	0	0	0	0
35378	127	1	0	0	1	1	0	0	28	1	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36444	1270s	4	0	0	4	4	0	0	26	0	0	2	26	0	0	0	4	0	0	0	0	0	0	0	0
45900	1270s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39989	1271	7	2	2	5	4	0	0	390	4	260	2	130	0	0	0	5	0	0	0	0	0	0	0	0
39988	1272	1	0	0	1	1	0	0	78	1	78	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39986	1274	2	0	0	2	2	0	0	25	1	14	1	11	0	0	0	2	0	0	0	0	0	0	0	0
39984	1276	1	0	0	1	1	0	0	24	0	0	1	24	0	0	0	1	0	0	0	0	0	0	0	0
35497	1277	1	0	0	1	1	0	0	4	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42505	1278	1	0	0	1	1	0	0	12	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0
42506	1279	5	0	0	3	3	2	2	1137	2	572	2	565	0	0	0	3	0	0	0	0	0	0	0	0
35379	128	2	0	0	1	1	1	1	16	1	8	1	8	0	0	0	1	0	0	0	0	0	0	0	0
42508	1280	4	0	0	3	2	1	1	13	1	1	1	12	0	0	0	3	0	0	0	0	0	0	0	0
52168	1280s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34723	1282	3	0	0	1	1	2	2	9	1	4	2	5	0	0	0	1	0	0	0	0	0	0	0	0
42510	1283	2	0	0	1	1	1	1	150	2	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35327	1284	4	0	0	2	2	2	2	91	2	19	2	72	0	0	0	2	0	0	0	0	0	0	0	0
42511	1285	3	0	0	1	1	2	2	84	2	74	1	10	0	0	0	1	0	0	0	0	0	0	0	0
42320	1286	2	0	0	2	2	0	0	128	2	128	0	0	0	0	0	2	0	0	0	0	0	0	0	0
42513	1288	2	0	0	1	1	1	1	14	1	7	1	7	0	0	0	1	0	0	0	0	0	0	0	0
35380	129	2	0	0	1	1	1	1	44	1	22	1	22	0	0	0	1	0	0	0	0	0	0	0	0
39983	1290	1	0	0	1	1	0	0	26	1	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0
52175	1290s_BC	3	1	1	2	2	0	0	11	3	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0
39981	1292	4	0	0	4	3	0	0	34	3	26	1	8	0	0	0	4	0	0	0	0	0	0	0	0
39980	1293	3	0	0	1	1	2	2	124	1	30	2	94	0	0	0	1	0	0	0	0	0	0	0	0
39979	1294	1	0	0	1	1	0	0	67	1	67	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39978	1295	2	0	0	2	2	0	0	153	1	144	1	9	0	0	0	2	0	0	0	0	0	0	0	0
39977	1296	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36062	1297	3	0	0	3	3	0	0	134	2	75	1	59	0	0	0	3	0	0	0	0	0	0	0	0
39976	1298	2	0	0	2	2	0	0	217	1	214	1	3	0	0	0	2	0	0	0	0	0	0	0	0
34878	1299	5	0	0	2	2	3	2	557	4	556	1	1	0	0	0	2	0	0	0	0	0	0	0	0
34808	12_BC	2	0	0	1	1	1	1	56	1	28	1	28	0	0	0	1	0	0	0	0	0	0	0	0
30575	12_Monkeys	67	2	2	41	26	24	15	3548	38	3263	23	285	1	0	0	41	1	0	0	629	1	629	0	0
34644	12th_century	9	0	0	6	5	3	3	393	4	128	2	265	0	0	0	6	0	0	0	0	0	0	0	0
40202	12th_century_BC	4	0	0	3	2	1	1	258	3	258	0	0	0	0	0	3	0	0	0	0	0	0	0	0
35241	1300	1	0	0	1	1	0	0	53	1	53	0	0	0	0	0	1	0	0	0	0	0	0	0	0
52176	1300s_BC_(decade)	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39948	1301	2	0	0	2	2	0	0	48	1	32	1	16	0	0	0	2	0	0	0	0	0	0	0	0
39950	1303	1	0	0	1	1	0	0	9	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39952	1305	1	0	0	1	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39953	1306	6	0	0	5	3	1	1	91	2	18	4	73	0	0	0	5	0	0	0	0	0	0	0	0
36032	1307	1	0	0	1	1	0	0	77	1	77	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39954	1309	1	0	0	1	1	0	0	6	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0
35430	131	1	0	0	1	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
55683	1310s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39956	1311	5	0	0	2	2	3	1	88	4	69	1	19	0	0	0	2	0	0	0	0	0	0	0	0
39955	1312	1	0	0	1	1	0	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36356	1313	1	0	0	1	1	0	0	13	1	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39960	1316	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39962	1318	1	0	0	1	1	0	0	8	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0
35431	132	2	0	0	1	1	1	1	20	1	10	1	10	0	0	0	1	0	0	0	0	0	0	0	0
55649	1320s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39964	1321	1	0	0	1	1	0	0	12	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36360	1322	1	0	0	1	1	0	0	51	0	0	1	51	0	0	0	1	0	0	0	0	0	0	0	0
36118	1323	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39966	1325	1	0	0	1	1	0	0	16	0	0	1	16	0	0	0	1	0	0	0	0	0	0	0	0
34879	1326	3	0	0	3	2	0	0	89	2	85	1	4	0	0	0	3	0	0	0	0	0	0	0	0
39967	1327	1	0	0	1	1	0	0	18	1	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39968	1328	1	0	0	1	1	0	0	25	0	0	1	25	0	0	0	1	0	0	0	0	0	0	0	0
39970	1329	2	0	0	2	1	0	0	153	1	70	1	83	0	0	0	2	0	0	0	0	0	0	0	0
35432	133	2	0	0	1	1	1	1	14	1	7	1	7	0	0	0	1	0	0	0	0	0	0	0	0
62715	1330s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36358	1331	1	0	0	1	1	0	0	18	0	0	1	18	0	0	0	1	0	0	0	0	0	0	0	0
39972	1332	1	0	0	0	0	1	1	42	0	0	1	42	0	0	0	0	0	0	0	0	0	0	0	0
36357	1333	1	0	0	0	0	1	1	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39973	1335	1	0	0	1	1	0	0	8	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36359	1336	4	0	0	3	2	1	1	237	2	118	2	119	0	0	0	3	0	0	0	0	0	0	0	0
39974	1337	17	0	0	8	8	9	9	765	9	376	8	389	0	0	0	8	0	0	0	0	0	0	0	0
36366	1338	1	0	0	1	1	0	0	11	1	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39975	1339	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39517	1340	2	0	0	2	2	0	0	37	1	14	1	23	0	0	0	2	0	0	0	0	0	0	0	0
36431	1340s	2	0	0	2	2	0	0	19	1	18	1	1	0	0	0	2	0	0	0	0	0	0	0	0
62714	1340s_BC	2	1	1	1	1	0	0	8	2	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36364	1341	5	1	1	1	1	3	2	395	3	253	2	142	0	0	0	1	0	0	0	0	0	0	0	0
39516	1342	2	0	0	0	0	2	2	894	1	447	1	447	0	0	0	0	0	0	0	0	0	0	0	0
39515	1343	1	0	0	1	1	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
39514	1344	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36119	1346	2	0	0	2	2	0	0	18	2	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0
39512	1347	3	0	0	2	2	1	1	14	2	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0
36120	1348	1	0	0	1	1	0	0	11	0	0	1	11	0	0	0	1	0	0	0	0	0	0	0	0
39511	1349	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
35434	135	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39518	1350	4	0	0	2	1	2	2	260	2	130	2	130	0	0	0	2	0	0	0	0	0	0	0	0
62738	1350s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36365	1351	3	0	0	3	2	0	0	631	2	608	1	23	0	0	0	3	0	0	0	0	0	0	0	0
39519	1352	1	0	0	1	1	0	0	6	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0
39520	1353	1	0	0	1	1	0	0	28	1	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39521	1354	2	0	0	2	2	0	0	35	1	27	1	8	0	0	0	2	0	0	0	0	0	0	0	0
39522	1355	1	0	0	1	1	0	0	12	0	0	1	12	0	0	0	1	0	0	0	0	0	0	0	0
39523	1356	1	0	0	1	1	0	0	43	1	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39524	1357	1	0	0	1	1	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
39525	1358	1	0	0	1	1	0	0	7	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0
34880	1359	1	0	0	1	1	0	0	15	1	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36171	1360	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
62739	1360s_BC	2	1	1	1	1	0	0	13	1	7	1	6	0	0	0	1	0	0	0	0	0	0	0	0
39527	1362	1	0	0	1	1	0	0	7	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39528	1363	4	0	0	2	2	2	1	291	2	170	1	121	0	0	0	2	0	0	0	0	0	0	0	0
36122	1364	1	0	0	1	1	0	0	12	0	0	1	12	0	0	0	1	0	0	0	0	0	0	0	0
36123	1365	1	0	0	1	1	0	0	8	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39532	1367	1	0	0	1	1	0	0	7	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0
39533	1368	2	0	0	1	1	1	1	14	2	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39534	1369	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
59937	136_BC	2	1	1	0	0	1	1	18	1	9	1	9	0	0	0	0	0	0	0	0	0	0	0	0
35436	137	2	0	0	1	1	1	1	16	1	8	1	8	0	0	0	1	0	0	0	0	0	0	0	0
39535	1370	2	0	0	2	2	0	0	61	2	61	0	0	0	0	0	2	0	0	0	0	0	0	0	0
62741	1370s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36368	1371	2	0	0	1	1	1	1	9	0	0	2	9	0	0	0	1	0	0	0	0	0	0	0	0
39537	1373	1	0	0	1	1	0	0	16	1	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36367	1374	1	0	0	1	1	0	0	14	1	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39538	1375	2	0	0	2	2	0	0	32	0	0	2	32	0	0	0	2	0	0	0	0	0	0	0	0
39539	1376	1	0	0	1	1	0	0	28	1	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39540	1377	1	0	0	1	1	0	0	65	0	0	1	65	0	0	0	1	0	0	0	0	0	0	0	0
39542	1379	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
34956	1380	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39543	1381	1	0	0	1	1	0	0	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36370	1382	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39546	1385	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39547	1386	1	0	0	1	1	0	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39548	1387	1	0	0	1	1	0	0	3	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36124	1388	2	0	0	1	1	1	1	33	1	29	1	4	0	0	0	1	0	0	0	0	0	0	0	0
34881	1389	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35438	139	2	0	0	1	1	1	1	32	1	16	1	16	0	0	0	1	0	0	0	0	0	0	0	0
62742	1390s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39550	1391	1	0	0	1	1	0	0	66	0	0	1	66	0	0	0	1	0	0	0	0	0	0	0	0
36369	1393	6	1	1	5	4	0	0	118	2	43	4	75	0	0	0	5	0	0	0	0	0	0	0	0
36125	1394	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
39552	1395	3	0	0	2	2	1	1	237	2	81	1	156	0	0	0	2	0	0	0	0	0	0	0	0
39553	1396	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39554	1397	5	1	1	2	2	2	2	68	3	52	2	16	0	0	0	2	0	0	0	0	0	0	0	0
36362	1398	1	0	0	0	0	1	1	99	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37231	13_(number)	52	3	1	24	13	25	21	4038	27	2239	24	1799	0	0	0	24	0	0	0	0	0	0	0	0
52165	13_BC	3	0	0	2	2	1	1	23	1	11	2	12	0	0	0	2	0	0	0	0	0	0	0	0
34633	13th_century	16	0	0	3	3	13	7	1178	11	1175	1	3	0	0	0	3	0	0	0	0	0	0	0	0
40656	13th_century_BC	6	0	0	5	5	1	1	230	5	191	1	39	0	0	0	5	0	0	0	0	0	0	0	0
34809	14	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35440	140	2	0	0	0	0	2	2	30	1	15	1	15	0	0	0	0	0	0	0	0	0	0	0	0
36302	1400	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
62743	1400s_BC_(decade)	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34882	1402	2	0	0	2	2	0	0	30	2	30	0	0	0	0	0	2	0	0	0	0	0	0	0	0
34883	1403	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39557	1404	1	0	0	1	1	0	0	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36212	1405	3	0	0	3	3	0	0	28	2	25	1	3	0	0	0	3	0	0	0	0	0	0	0	0
39558	1406	1	0	0	1	1	0	0	32	1	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39560	1408	1	0	0	1	1	0	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0
39561	1409	4	0	0	2	1	2	1	551	4	551	0	0	0	0	0	2	0	0	0	0	0	0	0	0
59969	140_BC	2	0	0	1	1	1	1	16	1	8	1	8	0	0	0	1	0	0	0	0	0	0	0	0
51187	140s_BC	2	0	0	0	0	2	1	271	2	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35441	141	2	0	0	1	1	1	1	14	1	7	1	7	0	0	0	1	0	0	0	0	0	0	0	0
39895	1411	1	0	0	1	1	0	0	7	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0
39896	1412	1	0	0	1	1	0	0	6	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0
39897	1413	1	0	0	0	0	1	1	52	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39898	1414	9	0	0	4	3	5	3	973	5	492	3	481	0	0	0	4	0	0	0	0	0	0	0	0
36126	1415	2	0	0	0	0	2	2	72	0	0	2	72	0	0	0	0	0	0	0	0	0	0	0	0
39899	1416	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39900	1417	1	0	0	1	1	0	0	47	1	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39902	1419	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35442	142	2	0	0	1	1	1	1	10	1	5	1	5	0	0	0	1	0	0	0	0	0	0	0	0
63287	1420s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39905	1422	1	0	0	1	1	0	0	7	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0
39906	1423	2	0	0	2	2	0	0	80	2	80	0	0	0	0	0	2	0	0	0	0	0	0	0	0
39907	1424	1	0	0	1	1	0	0	6	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39908	1425	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39909	1426	1	0	0	1	1	0	0	23	1	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39913	1429	1	0	0	1	1	0	0	148	1	148	0	0	0	0	0	1	0	0	0	0	0	0	0	0
35443	143	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39914	1430	1	0	0	0	0	1	1	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
63288	1430s_BC	1	1	1	0	0	0	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36127	1431	2	0	0	2	2	0	0	22	1	4	1	18	0	0	0	2	0	0	0	0	0	0	0	0
39916	1432	1	0	0	1	1	0	0	52	1	52	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39917	1433	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
39918	1434	1	0	0	1	1	0	0	23	0	0	1	23	0	0	0	1	0	0	0	0	0	0	0	0
39920	1435	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
34778	1436	2	0	0	2	2	0	0	13	1	12	1	1	0	0	0	2	0	0	0	0	0	0	0	0
36129	1437	2	0	0	2	2	0	0	149	1	147	1	2	0	0	0	2	0	0	0	0	0	0	0	0
39921	1438	1	0	0	1	1	0	0	12	0	0	1	12	0	0	0	1	0	0	0	0	0	0	0	0
39922	1439	1	0	0	1	1	0	0	6	0	0	1	6	0	0	0	1	0	0	0	0	0	0	0	0
35444	144	2	0	0	1	1	1	1	28	1	14	1	14	0	0	0	1	0	0	0	0	0	0	0	0
63289	1440s_BC	3	1	1	1	1	1	1	74	2	58	1	16	0	0	0	1	0	0	0	0	0	0	0	0
39926	1442	1	0	0	0	0	1	1	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39930	1446	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39931	1447	1	0	0	1	1	0	0	23	1	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39932	1448	1	0	0	1	1	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0
39934	1449	1	0	0	1	1	0	0	8	0	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0
35445	145	2	0	0	1	1	1	1	46	1	23	1	23	0	0	0	1	0	0	0	0	0	0	0	0
39510	1450	3	0	0	1	1	2	2	75	3	75	0	0	0	0	0	1	0	0	0	0	0	0	0	0
63290	1450s_BC	3	1	1	2	2	0	0	119	1	7	2	112	0	0	0	2	0	0	0	0	0	0	0	0
34885	1451	1	0	0	1	1	0	0	19	1	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0
39509	1452	3	0	0	3	2	0	0	315	3	315	0	0	0	0	0	3	0	0	0	0	0	0	0	0
35148	1453	3	0	0	1	1	2	1	176	2	176	0	0	0	0	0	1	0	0	0	0	0	0	0	0
36192	1454	1	0	0	0	0	1	1	45	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39508	1455	1	0	0	1	1	0	0	12	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0
